outlet_1,outlet_2,cosine_distance
arstechnica.com,latimes.com,0.626156348328236
arstechnica.com,livescience.com,0.8017506977970493
arstechnica.com,mercurynews.com,0.9764016982441363
arstechnica.com,mlive.com,0.7451226298633127
arstechnica.com,motherjones.com,0.6721815132725582
arstechnica.com,newsblaze.com,0.936122956750262
arstechnica.com,newsday.com,0.5313233190272646
arstechnica.com,newsweek.com,0.6626983553461689
arstechnica.com,newyorker.com,0.7283173923944306
arstechnica.com,npr.org,0.7180996036154319
arstechnica.com,nypost.com,0.7074990919882181
arstechnica.com,nytimes.com,0.8215952344696944
arstechnica.com,observer.com,0.7453407832811869
arstechnica.com,ocregister.com,0.5284288471182901
arstechnica.com,opednews.com,0.7936178790841414
arstechnica.com,oregonlive.com,0.7271132762249197
arstechnica.com,orlandosentinel.com,0.5154820118859249
arstechnica.com,pbs.org,0.6268054304763916
arstechnica.com,pilotonline.com,0.5497589388518829
arstechnica.com,pjmedia.com,0.6946730352220551
arstechnica.com,postandcourier.com,0.5858217753414666
arstechnica.com,realclearpolitics.com,0.6465256635931851
arstechnica.com,redstate.com,0.5728375565894979
arstechnica.com,reuters.com,0.37938676757229517
arstechnica.com,sandiegouniontribune.com,0.5186349203906794
arstechnica.com,schwartzreport.net,0.8757018771341121
arstechnica.com,scientificamerican.com,0.6762165105251434
arstechnica.com,seattletimes.com,0.5278530502553547
arstechnica.com,spectator.org,0.7346285026044453
arstechnica.com,staradvertiser.com,0.6830727338812099
arstechnica.com,sun-sentinel.com,0.5064969841420555
arstechnica.com,syracuse.com,0.8323369810188284
arstechnica.com,theconversation.com,0.5353315140021542
arstechnica.com,thedailybeast.com,0.8116285015032906
arstechnica.com,theguardian.com,0.5916920755144823
arstechnica.com,thenation.com,0.7575314001995338
arstechnica.com,theweek.com,0.7451627233630541
arstechnica.com,time.com,0.7719060818288067
arstechnica.com,townhall.com,0.6570793164437363
arstechnica.com,twincities.com,0.5102075105346909
arstechnica.com,upi.com,0.6181971605211878
arstechnica.com,usatoday.com,0.7501319642022369
arstechnica.com,variety.com,0.9307722087601922
arstechnica.com,vox.com,0.7439048389998063
arstechnica.com,wired.com,0.6040003418733854
augustachronicle.com,azcentral.com,0.6606409851317422
augustachronicle.com,baltimoresun.com,0.3450927943661216
augustachronicle.com,benzinga.com,0.46002602570967444
augustachronicle.com,berkshireeagle.com,0.4444192869680458
augustachronicle.com,billboard.com,0.6285232759345843
augustachronicle.com,bloomberg.com,0.3772656626592875
augustachronicle.com,bostonglobe.com,0.39849115938053803
augustachronicle.com,breitbart.com,0.4948178912039727
augustachronicle.com,buzzfeed.com,0.7054662688918333
augustachronicle.com,cbsnews.com,0.5497666179173626
augustachronicle.com,centralmaine.com,0.3662525120858344
augustachronicle.com,cherokeephoenix.org,0.4414254009820655
augustachronicle.com,chicagotribune.com,0.8368209621106788
augustachronicle.com,cleveland.com,0.5751982412514982
augustachronicle.com,cnbc.com,0.5826953437327256
augustachronicle.com,cnn.com,0.49947700255820027
augustachronicle.com,courant.com,0.29792891883817196
augustachronicle.com,dailycaller.com,0.40170126027430053
augustachronicle.com,dailykos.com,0.7335653984163133
augustachronicle.com,dailysignal.com,0.4330974696527963
augustachronicle.com,denverpost.com,0.5241286410774373
augustachronicle.com,engadget.com,0.5621734207824338
augustachronicle.com,forbes.com,0.4168009235817606
augustachronicle.com,fortune.com,0.6141936976149547
augustachronicle.com,foxnews.com,0.9004232414056137
augustachronicle.com,freep.com,0.6625769000573947
augustachronicle.com,gizmodo.com,0.6243942351392612
augustachronicle.com,grist.org,0.5194210818787314
augustachronicle.com,hotair.com,0.44269707528748004
augustachronicle.com,ibtimes.com,0.8914349001261811
augustachronicle.com,ictnews.org,0.7111114071190814
augustachronicle.com,inquirer.com,0.29846471505089267
augustachronicle.com,jsonline.com,0.40802888356028344
augustachronicle.com,latimes.com,0.35612815730739256
augustachronicle.com,livescience.com,0.8247707879271443
augustachronicle.com,mercurynews.com,0.7015396535673624
augustachronicle.com,mlive.com,0.5751982412514982
augustachronicle.com,motherjones.com,0.392428844729134
augustachronicle.com,newsblaze.com,0.9349955817866882
augustachronicle.com,newsday.com,0.2697760206862365
augustachronicle.com,newsweek.com,0.4879951481961945
augustachronicle.com,newyorker.com,0.33390525396267134
augustachronicle.com,npr.org,0.40860355663845294
augustachronicle.com,nypost.com,0.35740606778473905
augustachronicle.com,nytimes.com,0.7184321075669372
augustachronicle.com,observer.com,0.6693474006436435
augustachronicle.com,ocregister.com,0.2908276457071166
augustachronicle.com,opednews.com,0.6212202220349939
augustachronicle.com,oregonlive.com,0.4458610958166046
augustachronicle.com,orlandosentinel.com,0.323913777264776
augustachronicle.com,pbs.org,0.47275353144305154
augustachronicle.com,pilotonline.com,0.2950277435027294
augustachronicle.com,pjmedia.com,0.35680186840629147
augustachronicle.com,postandcourier.com,0.5011500226060713
augustachronicle.com,realclearpolitics.com,0.4039872930488072
augustachronicle.com,redstate.com,0.5603516356614868
augustachronicle.com,reuters.com,0.45359017990790695
augustachronicle.com,sandiegouniontribune.com,0.2699063240967108
augustachronicle.com,schwartzreport.net,0.6443749547531528
augustachronicle.com,scientificamerican.com,0.40150062339960024
augustachronicle.com,seattletimes.com,0.270236874631431
augustachronicle.com,spectator.org,0.4350236347759032
augustachronicle.com,staradvertiser.com,0.5114351202167797
augustachronicle.com,sun-sentinel.com,0.30372674898226726
augustachronicle.com,syracuse.com,0.5949827670434461
augustachronicle.com,theconversation.com,0.21101616068217632
augustachronicle.com,thedailybeast.com,0.6070960791954011
augustachronicle.com,theguardian.com,0.36340403037200675
augustachronicle.com,thenation.com,0.5384068422053954
augustachronicle.com,theweek.com,0.47892001338228907
augustachronicle.com,time.com,0.5253768521383249
augustachronicle.com,townhall.com,0.409322662730189
augustachronicle.com,twincities.com,0.29249814065479973
augustachronicle.com,upi.com,0.4917118763292786
augustachronicle.com,usatoday.com,0.40750899239774263
augustachronicle.com,variety.com,0.686182725748531
augustachronicle.com,vox.com,0.3860398638724447
augustachronicle.com,wired.com,0.5760030755091654
azcentral.com,baltimoresun.com,0.7077001626097594
azcentral.com,benzinga.com,0.7767962929729274
azcentral.com,berkshireeagle.com,0.6793972124680494
azcentral.com,billboard.com,0.8763701349049002
azcentral.com,bloomberg.com,0.6750996201257032
azcentral.com,bostonglobe.com,0.6123513610791
azcentral.com,breitbart.com,0.7598131814095201
azcentral.com,buzzfeed.com,0.8813340744192709
azcentral.com,cbsnews.com,0.820132267817502
azcentral.com,centralmaine.com,0.6509603757755761
azcentral.com,cherokeephoenix.org,0.7053947602352251
azcentral.com,chicagotribune.com,1.0170304990669077
azcentral.com,cleveland.com,0.7382907523367901
azcentral.com,cnbc.com,0.810026579059073
azcentral.com,cnn.com,0.6776617444534567
azcentral.com,courant.com,0.646629021716838
azcentral.com,dailycaller.com,0.6875064793659991
azcentral.com,dailykos.com,0.8707739090318584
azcentral.com,dailysignal.com,0.661184063886118
azcentral.com,denverpost.com,0.7917103061112364
azcentral.com,engadget.com,0.8518321272237847
azcentral.com,forbes.com,0.8025510377556366
azcentral.com,fortune.com,0.8909319902014674
azcentral.com,foxnews.com,1.0088031589354731
azcentral.com,freep.com,0.9238819049680844
azcentral.com,gizmodo.com,0.8169200807702709
azcentral.com,grist.org,0.8012147580939024
azcentral.com,hotair.com,0.6555556474038524
azcentral.com,ibtimes.com,0.9597381268541488
azcentral.com,ictnews.org,0.8953318421724886
azcentral.com,inquirer.com,0.6818446517619563
azcentral.com,jsonline.com,0.6642556169738927
azcentral.com,latimes.com,0.6904649312062484
azcentral.com,livescience.com,0.8194103068511025
azcentral.com,mercurynews.com,0.8975687465065326
azcentral.com,mlive.com,0.7382907523367901
azcentral.com,motherjones.com,0.7482625180517751
azcentral.com,newsblaze.com,1.0705136445839616
azcentral.com,newsday.com,0.6568044812039923
azcentral.com,newsweek.com,0.6475015895165622
azcentral.com,newyorker.com,0.7039810689851838
azcentral.com,npr.org,0.7025764593857542
azcentral.com,nypost.com,0.7650387654022892
azcentral.com,nytimes.com,0.7849631536097654
azcentral.com,observer.com,0.7937169466516252
azcentral.com,ocregister.com,0.6713798001076147
azcentral.com,opednews.com,0.7507705098353628
azcentral.com,oregonlive.com,0.6800834361841126
azcentral.com,orlandosentinel.com,0.6888362727357916
azcentral.com,pbs.org,0.6588999557655142
azcentral.com,pilotonline.com,0.6413398367015797
azcentral.com,pjmedia.com,0.5383246630319011
azcentral.com,postandcourier.com,0.789763597193492
azcentral.com,realclearpolitics.com,0.6347241164903704
azcentral.com,redstate.com,0.8017858782532787
azcentral.com,reuters.com,0.7940969104865531
azcentral.com,sandiegouniontribune.com,0.6665628791760846
azcentral.com,schwartzreport.net,0.8533486340617011
azcentral.com,scientificamerican.com,0.6517809349100167
azcentral.com,seattletimes.com,0.6560367463912558
azcentral.com,spectator.org,0.6013966236444895
azcentral.com,staradvertiser.com,0.8136571371707157
azcentral.com,sun-sentinel.com,0.6824871145642227
azcentral.com,syracuse.com,0.7570999312142755
azcentral.com,theconversation.com,0.5685157306695596
azcentral.com,thedailybeast.com,0.6811536040132558
azcentral.com,theguardian.com,0.688894064236345
azcentral.com,thenation.com,0.8357217967540275
azcentral.com,theweek.com,0.7722375264108342
azcentral.com,time.com,0.7567692384575897
azcentral.com,townhall.com,0.6568550181195704
azcentral.com,twincities.com,0.6673509905591426
azcentral.com,upi.com,0.7050252515029932
azcentral.com,usatoday.com,0.7043013485083766
azcentral.com,variety.com,0.7293206247625671
azcentral.com,vox.com,0.6352473374194305
azcentral.com,wired.com,0.9276461055229906
baltimoresun.com,benzinga.com,0.33071588743005387
baltimoresun.com,berkshireeagle.com,0.4240565973029613
baltimoresun.com,billboard.com,0.6412502388022404
baltimoresun.com,bloomberg.com,0.2574287621375114
baltimoresun.com,bostonglobe.com,0.3014240963896241
baltimoresun.com,breitbart.com,0.3678805146548063
baltimoresun.com,buzzfeed.com,0.9018295871089381
baltimoresun.com,cbsnews.com,0.45942027995496704
baltimoresun.com,centralmaine.com,0.4039190271774633
baltimoresun.com,cherokeephoenix.org,0.5363786335290575
baltimoresun.com,chicagotribune.com,0.9216902657464789
baltimoresun.com,cleveland.com,0.526939942448251
baltimoresun.com,cnbc.com,0.4766910819569622
baltimoresun.com,cnn.com,0.3621376160403288
baltimoresun.com,courant.com,0.07901890069487738
baltimoresun.com,dailycaller.com,0.34697842641128773
baltimoresun.com,dailykos.com,0.5604901269787221
baltimoresun.com,dailysignal.com,0.3726471325255869
baltimoresun.com,denverpost.com,0.30879304951156106
baltimoresun.com,engadget.com,0.46773332072194285
baltimoresun.com,forbes.com,0.28968338910384395
baltimoresun.com,fortune.com,0.38349648096011224
baltimoresun.com,foxnews.com,0.7742702770236181
baltimoresun.com,freep.com,0.5615340158546961
baltimoresun.com,gizmodo.com,0.5399317544505673
baltimoresun.com,grist.org,0.34632416918459463
baltimoresun.com,hotair.com,0.44445987689101274
baltimoresun.com,ibtimes.com,0.8805071300870404
baltimoresun.com,ictnews.org,0.5276788386656406
baltimoresun.com,inquirer.com,0.1069917907861303
baltimoresun.com,jsonline.com,0.45661964579092373
baltimoresun.com,latimes.com,0.11179693600659513
baltimoresun.com,livescience.com,0.7675782472614088
baltimoresun.com,mercurynews.com,0.5640834785871933
baltimoresun.com,mlive.com,0.526939942448251
baltimoresun.com,motherjones.com,0.286613055549381
baltimoresun.com,newsblaze.com,0.8184922737908997
baltimoresun.com,newsday.com,0.10492637816456585
baltimoresun.com,newsweek.com,0.476255413502662
baltimoresun.com,newyorker.com,0.46347841481977337
baltimoresun.com,npr.org,0.3480254187449876
baltimoresun.com,nypost.com,0.2799189675851863
baltimoresun.com,nytimes.com,0.5733574675382547
baltimoresun.com,observer.com,0.5624322620120122
baltimoresun.com,ocregister.com,0.06707928754102677
baltimoresun.com,opednews.com,0.5633524729108615
baltimoresun.com,oregonlive.com,0.4240708447131625
baltimoresun.com,orlandosentinel.com,0.10174692933499452
baltimoresun.com,pbs.org,0.5030650452852377
baltimoresun.com,pilotonline.com,0.08974241132945704
baltimoresun.com,pjmedia.com,0.3734078395413666
baltimoresun.com,postandcourier.com,0.2760244422360334
baltimoresun.com,realclearpolitics.com,0.39954410091254566
baltimoresun.com,redstate.com,0.500022246147962
baltimoresun.com,reuters.com,0.2990672804058495
baltimoresun.com,sandiegouniontribune.com,0.08835916845170333
baltimoresun.com,schwartzreport.net,0.5612470460647554
baltimoresun.com,scientificamerican.com,0.3929315155812416
baltimoresun.com,seattletimes.com,0.08761184673434785
baltimoresun.com,spectator.org,0.38723829927450215
baltimoresun.com,staradvertiser.com,0.3811395101684364
baltimoresun.com,sun-sentinel.com,0.08661155850695623
baltimoresun.com,syracuse.com,0.4293828044139547
baltimoresun.com,theconversation.com,0.2433436619842183
baltimoresun.com,thedailybeast.com,0.593211663154571
baltimoresun.com,theguardian.com,0.2227580433853248
baltimoresun.com,thenation.com,0.5074905408043295
baltimoresun.com,theweek.com,0.4445139150114481
baltimoresun.com,time.com,0.5213432092037773
baltimoresun.com,townhall.com,0.3778753250226865
baltimoresun.com,twincities.com,0.07853707186781766
baltimoresun.com,upi.com,0.399029485532993
baltimoresun.com,usatoday.com,0.4678671642346295
baltimoresun.com,variety.com,0.7425361166481984
baltimoresun.com,vox.com,0.35815437461799404
baltimoresun.com,wired.com,0.47414349391696864
benzinga.com,berkshireeagle.com,0.42146837511165935
benzinga.com,billboard.com,0.6349163095543
benzinga.com,bloomberg.com,0.28199942331019057
benzinga.com,bostonglobe.com,0.30759981273523096
benzinga.com,breitbart.com,0.37904880349650405
benzinga.com,buzzfeed.com,0.9353872831297555
benzinga.com,cbsnews.com,0.6253910262048373
benzinga.com,centralmaine.com,0.5041095789993886
benzinga.com,cherokeephoenix.org,0.6184017074603727
benzinga.com,chicagotribune.com,0.9950633269677237
benzinga.com,cleveland.com,0.5495147526281365
benzinga.com,cnbc.com,0.5232907151676025
benzinga.com,cnn.com,0.45603570013476313
benzinga.com,courant.com,0.28945389932870724
benzinga.com,dailycaller.com,0.36943682156670954
benzinga.com,dailykos.com,0.4953246509849426
benzinga.com,dailysignal.com,0.42343736959394107
benzinga.com,denverpost.com,0.36831658105757004
benzinga.com,engadget.com,0.4814565149142732
benzinga.com,forbes.com,0.25247119548085895
benzinga.com,fortune.com,0.4214536988108366
benzinga.com,foxnews.com,0.8663205198507518
benzinga.com,freep.com,0.6229367295951362
benzinga.com,gizmodo.com,0.42646585808546134
benzinga.com,grist.org,0.33783565458944165
benzinga.com,hotair.com,0.484068978068827
benzinga.com,ibtimes.com,0.7956149002112487
benzinga.com,ictnews.org,0.46493555366478534
benzinga.com,inquirer.com,0.23307109012082272
benzinga.com,jsonline.com,0.5880738769627738
benzinga.com,latimes.com,0.3094299704434623
benzinga.com,livescience.com,0.6998543122106429
benzinga.com,mercurynews.com,0.5164474235396983
benzinga.com,mlive.com,0.5495147526281365
benzinga.com,motherjones.com,0.2507233261865185
benzinga.com,newsblaze.com,0.9395125294278693
benzinga.com,newsday.com,0.30382009571746726
benzinga.com,newsweek.com,0.5605448680607116
benzinga.com,newyorker.com,0.5704734895124527
benzinga.com,npr.org,0.3453557027879651
benzinga.com,nypost.com,0.4251024930320184
benzinga.com,nytimes.com,0.6163656995309303
benzinga.com,observer.com,0.5433508684065053
benzinga.com,ocregister.com,0.28214115062495915
benzinga.com,opednews.com,0.5543276006891908
benzinga.com,oregonlive.com,0.4162087561036696
benzinga.com,orlandosentinel.com,0.27743680927328196
benzinga.com,pbs.org,0.5030537846837698
benzinga.com,pilotonline.com,0.3079818524884964
benzinga.com,pjmedia.com,0.5142292887069309
benzinga.com,postandcourier.com,0.5366871584392856
benzinga.com,realclearpolitics.com,0.47291159547516237
benzinga.com,redstate.com,0.4775477905243444
benzinga.com,reuters.com,0.23537378556703625
benzinga.com,sandiegouniontribune.com,0.27737206379384316
benzinga.com,schwartzreport.net,0.5548007249161248
benzinga.com,scientificamerican.com,0.43333343258017387
benzinga.com,seattletimes.com,0.2562069730861606
benzinga.com,spectator.org,0.4773486372750477
benzinga.com,staradvertiser.com,0.4259282088883437
benzinga.com,sun-sentinel.com,0.2865368703342599
benzinga.com,syracuse.com,0.4301125356448037
benzinga.com,theconversation.com,0.28794102944351974
benzinga.com,thedailybeast.com,0.6717553782872006
benzinga.com,theguardian.com,0.25493412269577187
benzinga.com,thenation.com,0.5783493154305043
benzinga.com,theweek.com,0.5705374713655559
benzinga.com,time.com,0.5612818271701735
benzinga.com,townhall.com,0.43936236306774945
benzinga.com,twincities.com,0.28600507207972836
benzinga.com,upi.com,0.5528167250969312
benzinga.com,usatoday.com,0.6158125940870031
benzinga.com,variety.com,0.7551191754883813
benzinga.com,vox.com,0.42033554180283683
benzinga.com,wired.com,0.3997698769960466
berkshireeagle.com,billboard.com,0.7639442146815036
berkshireeagle.com,bloomberg.com,0.41828854019550954
berkshireeagle.com,bostonglobe.com,0.3942629399744412
berkshireeagle.com,breitbart.com,0.4819460932786589
berkshireeagle.com,buzzfeed.com,0.7934667550402603
berkshireeagle.com,cbsnews.com,0.6648510957066478
berkshireeagle.com,centralmaine.com,0.4326574631757062
berkshireeagle.com,cherokeephoenix.org,0.6432763602932112
berkshireeagle.com,chicagotribune.com,0.8835173363493355
berkshireeagle.com,cleveland.com,0.6274121267293511
berkshireeagle.com,cnbc.com,0.6469529226846735
berkshireeagle.com,cnn.com,0.518677087417438
berkshireeagle.com,courant.com,0.345113456423471
berkshireeagle.com,dailycaller.com,0.395240863248146
berkshireeagle.com,dailykos.com,0.6291145309778576
berkshireeagle.com,dailysignal.com,0.43772918455868104
berkshireeagle.com,denverpost.com,0.5717398794068402
berkshireeagle.com,engadget.com,0.6488069007421602
berkshireeagle.com,forbes.com,0.39636765955857745
berkshireeagle.com,fortune.com,0.5504939679885821
berkshireeagle.com,foxnews.com,0.9620978252945029
berkshireeagle.com,freep.com,0.7567573872116775
berkshireeagle.com,gizmodo.com,0.6055885594324004
berkshireeagle.com,grist.org,0.504714302739524
berkshireeagle.com,hotair.com,0.46421318845479687
berkshireeagle.com,ibtimes.com,0.938605121117358
berkshireeagle.com,ictnews.org,0.593741470566282
berkshireeagle.com,inquirer.com,0.3470414787866959
berkshireeagle.com,jsonline.com,0.5429351782443315
berkshireeagle.com,latimes.com,0.3596797956257882
berkshireeagle.com,livescience.com,0.822443824897344
berkshireeagle.com,mercurynews.com,0.6925090176997883
berkshireeagle.com,mlive.com,0.6274121267293511
berkshireeagle.com,motherjones.com,0.39714488778682255
