outlet_1,outlet_2,cosine_distance
foxnews.com,grist.org,0.4886339240376836
foxnews.com,townhall.com,0.46857679757112247
foxnews.com,time.com,0.4651553391581337
foxnews.com,mongabay.com,0.4614606659037419
courant.com,foxnews.com,0.45699373025129364
foxnews.com,twincities.com,0.4538991200021939
foxnews.com,sun-sentinel.com,0.4538991200021939
foxnews.com,ocregister.com,0.4538991200021939
benzinga.com,foxnews.com,0.45356305193733637
cnn.com,townhall.com,0.4229343827963725
